,Year,Age,Total,Country,cat_color
5025,2011,30,1516383.4,JPN,lightsteelblue
5026,2011,31,1562961.64,JPN,lightsteelblue
5027,2011,32,1626482.39,JPN,lightsteelblue
5028,2011,33,1678074.81,JPN,lightsteelblue
5029,2011,34,1753717.87,JPN,lightsteelblue
5030,2011,35,1838638.59,JPN,lightsteelblue
5031,2011,36,1937056.9,JPN,lightsteelblue
5032,2011,37,1988958.61,JPN,lightsteelblue
5033,2011,38,1968859.08,JPN,lightsteelblue
5034,2011,39,1921089.62,JPN,lightsteelblue
5035,2011,40,1867268.08,JPN,lightsteelblue
5036,2011,41,1833442.76,JPN,lightsteelblue
5037,2011,42,1797670.84,JPN,lightsteelblue
5038,2011,43,1787491.02,JPN,lightsteelblue
5039,2011,44,1491355.14,JPN,lightsteelblue
5040,2011,45,1644862.06,JPN,lightsteelblue
5041,2011,46,1644941.16,JPN,lightsteelblue
5042,2011,47,1588504.39,JPN,lightsteelblue
5043,2011,48,1542510.68,JPN,lightsteelblue
5044,2011,49,1513641.59,JPN,lightsteelblue
5045,2011,50,1518305.57,JPN,lightsteelblue
5046,2011,51,1544000.15,JPN,lightsteelblue
5047,2011,52,1521701.57,JPN,lightsteelblue
5048,2011,53,1481243.56,JPN,lightsteelblue
5049,2011,54,1528606.66,JPN,lightsteelblue
5050,2011,55,1588896.23,JPN,lightsteelblue
5051,2011,56,1605759.36,JPN,lightsteelblue
5052,2011,57,1684908.2,JPN,lightsteelblue
5053,2011,58,1783840.52,JPN,lightsteelblue
5054,2011,59,1892122.28,JPN,lightsteelblue
5055,2011,60,2030041.56,JPN,lightsteelblue
5056,2011,61,2214116.6,JPN,lightsteelblue
5057,2011,62,2249917.16,JPN,lightsteelblue
5058,2011,63,2161256.61,JPN,lightsteelblue
5059,2011,64,1530708.22,JPN,lightsteelblue
5060,2011,65,1401529.16,JPN,lightsteelblue
5061,2011,66,1656134.31,JPN,lightsteelblue
5062,2011,67,1689072.51,JPN,lightsteelblue
5063,2011,68,1704769.5,JPN,lightsteelblue
5064,2011,69,1674343.63,JPN,lightsteelblue
5065,2011,70,1540318.39,JPN,lightsteelblue
5066,2011,71,1348068.61,JPN,lightsteelblue
5067,2011,72,1356094.9,JPN,lightsteelblue
5068,2011,73,1393301.8,JPN,lightsteelblue
5069,2011,74,1388485.25,JPN,lightsteelblue
5070,2011,75,1326724.22,JPN,lightsteelblue
5071,2011,76,1238216.44,JPN,lightsteelblue
5072,2011,77,1200036.89,JPN,lightsteelblue
5073,2011,78,1154249.41,JPN,lightsteelblue
5074,2011,79,1088191.11,JPN,lightsteelblue
5075,2011,80,1004816.36,JPN,lightsteelblue
5076,2011,81,935690.8,JPN,lightsteelblue
5077,2011,82,885632.83,JPN,lightsteelblue
5078,2011,83,789909.96,JPN,lightsteelblue
5079,2011,84,734421.63,JPN,lightsteelblue
5080,2011,85,659694.53,JPN,lightsteelblue
5081,2011,86,554330.19,JPN,lightsteelblue
5082,2011,87,482663.48,JPN,lightsteelblue
5083,2011,88,406462.56,JPN,lightsteelblue
5084,2011,89,353825.63,JPN,lightsteelblue
5085,2011,90,309093.96,JPN,lightsteelblue
5086,2011,91,228980.31,JPN,lightsteelblue
5087,2011,92,186106.3,JPN,lightsteelblue
5088,2011,93,157735.45,JPN,lightsteelblue
5089,2011,94,125956.87,JPN,lightsteelblue
5090,2011,95,99048.7,JPN,lightsteelblue
5091,2011,96,76691.5,JPN,lightsteelblue
5092,2011,97,55768.14,JPN,lightsteelblue
5093,2011,98,38991.03,JPN,lightsteelblue
5094,2011,99,27131.87,JPN,lightsteelblue
5095,2011,100,17688.06,JPN,lightsteelblue
5096,2011,101,11253.11,JPN,lightsteelblue
5097,2011,102,6956.71,JPN,lightsteelblue
5098,2011,103,4097.43,JPN,lightsteelblue
5099,2011,104,1996.88,JPN,lightsteelblue
5100,2011,105,1126.22,JPN,lightsteelblue
5101,2011,106,668.78,JPN,lightsteelblue
5102,2011,107,313.33,JPN,lightsteelblue
5103,2011,108,165.17,JPN,lightsteelblue
5104,2011,109,70.06,JPN,lightsteelblue
5105,2011,110,64.05,JPN,lightsteelblue
5106,2012,0,1046810.34,JPN,lightsteelblue
5107,2012,1,1042661.66,JPN,lightsteelblue
5108,2012,2,1038794.41,JPN,lightsteelblue
5109,2012,3,1059367.46,JPN,lightsteelblue
5110,2012,4,1062175.66,JPN,lightsteelblue
5111,2012,5,1055456.57,JPN,lightsteelblue
5112,2012,6,1052569.42,JPN,lightsteelblue
5113,2012,7,1082259.02,JPN,lightsteelblue
5114,2012,8,1106388.93,JPN,lightsteelblue
5115,2012,9,1134523.78,JPN,lightsteelblue
5116,2012,10,1153896.26,JPN,lightsteelblue
5117,2012,11,1169486.3,JPN,lightsteelblue
5118,2012,12,1174343.33,JPN,lightsteelblue
5119,2012,13,1188591.01,JPN,lightsteelblue
5120,2012,14,1189077.55,JPN,lightsteelblue
5121,2012,15,1181213.57,JPN,lightsteelblue
5122,2012,16,1201443.34,JPN,lightsteelblue
5123,2012,17,1211057.62,JPN,lightsteelblue
5124,2012,18,1193447.02,JPN,lightsteelblue
5125,2012,19,1198844.52,JPN,lightsteelblue
5126,2012,20,1191449.85,JPN,lightsteelblue
5127,2012,21,1195779.33,JPN,lightsteelblue
5128,2012,22,1217165.7,JPN,lightsteelblue
5129,2012,23,1252420.91,JPN,lightsteelblue
5130,2012,24,1286822.2,JPN,lightsteelblue
5131,2012,25,1316527.6,JPN,lightsteelblue
5132,2012,26,1366459.22,JPN,lightsteelblue
5133,2012,27,1414083.35,JPN,lightsteelblue
5134,2012,28,1438822.89,JPN,lightsteelblue
5135,2012,29,1443792.71,JPN,lightsteelblue
5136,2012,30,1461112.24,JPN,lightsteelblue
5137,2012,31,1517132.76,JPN,lightsteelblue
5138,2012,32,1564067.42,JPN,lightsteelblue
5139,2012,33,1626928.64,JPN,lightsteelblue
5140,2012,34,1678488.43,JPN,lightsteelblue
5141,2012,35,1753896.23,JPN,lightsteelblue
5142,2012,36,1838263.25,JPN,lightsteelblue
5143,2012,37,1936760.5,JPN,lightsteelblue
5144,2012,38,1988606.77,JPN,lightsteelblue
5145,2012,39,1968624.58,JPN,lightsteelblue
5146,2012,40,1920619.29,JPN,lightsteelblue
5147,2012,41,1866030.16,JPN,lightsteelblue
5148,2012,42,1831776.99,JPN,lightsteelblue
5149,2012,43,1795780.33,JPN,lightsteelblue
5150,2012,44,1785527.58,JPN,lightsteelblue
5151,2012,45,1489723,JPN,lightsteelblue
5152,2012,46,1642662.41,JPN,lightsteelblue
5153,2012,47,1642651.32,JPN,lightsteelblue
5154,2012,48,1585993.69,JPN,lightsteelblue
5155,2012,49,1539619.78,JPN,lightsteelblue
5156,2012,50,1510669.81,JPN,lightsteelblue
5157,2012,51,1514812.08,JPN,lightsteelblue
5158,2012,52,1540563.32,JPN,lightsteelblue
5159,2012,53,1517777.6,JPN,lightsteelblue
5160,2012,54,1477108.03,JPN,lightsteelblue
5161,2012,55,1524313.85,JPN,lightsteelblue
5162,2012,56,1584084.4,JPN,lightsteelblue
5163,2012,57,1600228.18,JPN,lightsteelblue
5164,2012,58,1678642.01,JPN,lightsteelblue
5165,2012,59,1777470.02,JPN,lightsteelblue
5166,2012,60,1884148.11,JPN,lightsteelblue
5167,2012,61,2019770.57,JPN,lightsteelblue
5168,2012,62,2201761.59,JPN,lightsteelblue
5169,2012,63,2235565.05,JPN,lightsteelblue
5170,2012,64,2145422.97,JPN,lightsteelblue
5171,2012,65,1518345.81,JPN,lightsteelblue
5172,2012,66,1388830.99,JPN,lightsteelblue
5173,2012,67,1639903.33,JPN,lightsteelblue
5174,2012,68,1670919.13,JPN,lightsteelblue
5175,2012,69,1684656.45,JPN,lightsteelblue
5176,2012,70,1653196.16,JPN,lightsteelblue
5177,2012,71,1518601.91,JPN,lightsteelblue
5178,2012,72,1327194.2,JPN,lightsteelblue
5179,2012,73,1332866.46,JPN,lightsteelblue
5180,2012,74,1367295.69,JPN,lightsteelblue
5181,2012,75,1359476.46,JPN,lightsteelblue
5182,2012,76,1295600.25,JPN,lightsteelblue
5183,2012,77,1206375.67,JPN,lightsteelblue
5184,2012,78,1165514.63,JPN,lightsteelblue
5185,2012,79,1116569.01,JPN,lightsteelblue
5186,2012,80,1031703.4,JPN,lightsteelblue
5187,2012,81,963462.93,JPN,lightsteelblue
5188,2012,82,892584.37,JPN,lightsteelblue
5189,2012,83,839502.4,JPN,lightsteelblue
5190,2012,84,744018.12,JPN,lightsteelblue
5191,2012,85,686001.83,JPN,lightsteelblue
5192,2012,86,611178.38,JPN,lightsteelblue
5193,2012,87,509167.94,JPN,lightsteelblue
5194,2012,88,439047.66,JPN,lightsteelblue
5195,2012,89,365211.93,JPN,lightsteelblue
5196,2012,90,313460.6,JPN,lightsteelblue
5197,2012,91,269432.99,JPN,lightsteelblue
5198,2012,92,196499.86,JPN,lightsteelblue
5199,2012,93,156569,JPN,lightsteelblue
5200,2012,94,130360.79,JPN,lightsteelblue
5201,2012,95,101415.97,JPN,lightsteelblue
5202,2012,96,78190.01,JPN,lightsteelblue
5203,2012,97,59047.02,JPN,lightsteelblue
5204,2012,98,41820.64,JPN,lightsteelblue
5205,2012,99,28329.77,JPN,lightsteelblue
5206,2012,100,19090.57,JPN,lightsteelblue
5207,2012,101,11925.87,JPN,lightsteelblue
5208,2012,102,7318.2,JPN,lightsteelblue
5209,2012,103,4494.4,JPN,lightsteelblue
5210,2012,104,2510.66,JPN,lightsteelblue
5211,2012,105,1151.41,JPN,lightsteelblue
5212,2012,106,649.41,JPN,lightsteelblue
5213,2012,107,346.22,JPN,lightsteelblue
5214,2012,108,173.1,JPN,lightsteelblue
5215,2012,109,80.03,JPN,lightsteelblue
5216,2012,110,67.01,JPN,lightsteelblue
5217,2013,0,1030973.93,JPN,lightsteelblue
5218,2013,1,1040882,JPN,lightsteelblue
5219,2013,2,1040861.59,JPN,lightsteelblue
5220,2013,3,1040523.36,JPN,lightsteelblue
5221,2013,4,1060451.83,JPN,lightsteelblue
5222,2013,5,1062306.21,JPN,lightsteelblue
5223,2013,6,1055362.06,JPN,lightsteelblue
5224,2013,7,1053256.11,JPN,lightsteelblue
5225,2013,8,1082805.02,JPN,lightsteelblue
5226,2013,9,1107004.38,JPN,lightsteelblue
5227,2013,10,1135638.37,JPN,lightsteelblue
5228,2013,11,1155280.3,JPN,lightsteelblue
5229,2013,12,1173159.52,JPN,lightsteelblue
5230,2013,13,1178687.8,JPN,lightsteelblue
5231,2013,14,1192603.33,JPN,lightsteelblue
5232,2013,15,1192841.78,JPN,lightsteelblue
5233,2013,16,1184166.04,JPN,lightsteelblue
5234,2013,17,1200494.7,JPN,lightsteelblue
5235,2013,18,1206449.73,JPN,lightsteelblue
5236,2013,19,1187541.5,JPN,lightsteelblue
5237,2013,20,1192575.37,JPN,lightsteelblue
5238,2013,21,1186744.9,JPN,lightsteelblue
5239,2013,22,1192999.41,JPN,lightsteelblue
5240,2013,23,1215798.59,JPN,lightsteelblue
5241,2013,24,1252295.12,JPN,lightsteelblue
5242,2013,25,1287674.43,JPN,lightsteelblue
5243,2013,26,1317226.32,JPN,lightsteelblue
5244,2013,27,1366677.1,JPN,lightsteelblue
5245,2013,28,1414543.82,JPN,lightsteelblue
5246,2013,29,1439944.62,JPN,lightsteelblue
5247,2013,30,1445136.28,JPN,lightsteelblue
5248,2013,31,1462314.34,JPN,lightsteelblue
5249,2013,32,1517959.97,JPN,lightsteelblue
5250,2013,33,1565249.01,JPN,lightsteelblue
5251,2013,34,1627456.79,JPN,lightsteelblue
5252,2013,35,1679052.12,JPN,lightsteelblue
5253,2013,36,1754235.79,JPN,lightsteelblue
5254,2013,37,1837919.99,JPN,lightsteelblue
5255,2013,38,1936589.5,JPN,lightsteelblue
5256,2013,39,1988363.41,JPN,lightsteelblue
5257,2013,40,1968434.54,JPN,lightsteelblue
5258,2013,41,1920286.72,JPN,lightsteelblue
5259,2013,42,1864834.95,JPN,lightsteelblue
5260,2013,43,1830174.01,JPN,lightsteelblue
5261,2013,44,1793888.66,JPN,lightsteelblue
5262,2013,45,1783715.51,JPN,lightsteelblue
5263,2013,46,1488088.44,JPN,lightsteelblue
5264,2013,47,1640462.88,JPN,lightsteelblue
5265,2013,48,1640474.97,JPN,lightsteelblue
5266,2013,49,1583376.23,JPN,lightsteelblue
5267,2013,50,1536628.29,JPN,lightsteelblue
5268,2013,51,1507711.99,JPN,lightsteelblue
5269,2013,52,1511392.91,JPN,lightsteelblue
5270,2013,53,1537034.71,JPN,lightsteelblue
5271,2013,54,1513879.4,JPN,lightsteelblue
5272,2013,55,1472997.39,JPN,lightsteelblue
5273,2013,56,1519990.27,JPN,lightsteelblue
5274,2013,57,1579255.23,JPN,lightsteelblue
5275,2013,58,1594659.21,JPN,lightsteelblue
5276,2013,59,1672307.87,JPN,lightsteelblue
5277,2013,60,1770768.94,JPN,lightsteelblue
5278,2013,61,1876111.92,JPN,lightsteelblue
5279,2013,62,2009415.82,JPN,lightsteelblue
5280,2013,63,2189197.75,JPN,lightsteelblue
5281,2013,64,2220961.76,JPN,lightsteelblue
5282,2013,65,2129106.75,JPN,lightsteelblue
5283,2013,66,1505290.18,JPN,lightsteelblue
5284,2013,67,1375639.52,JPN,lightsteelblue
5285,2013,68,1622910.95,JPN,lightsteelblue
5286,2013,69,1651994.72,JPN,lightsteelblue
5287,2013,70,1664092.09,JPN,lightsteelblue
5288,2013,71,1630811.45,JPN,lightsteelblue
5289,2013,72,1496225.07,JPN,lightsteelblue
5290,2013,73,1305612.04,JPN,lightsteelblue
5291,2013,74,1308673.84,JPN,lightsteelblue
5292,2013,75,1339761.72,JPN,lightsteelblue
5293,2013,76,1329000.65,JPN,lightsteelblue
5294,2013,77,1263003.46,JPN,lightsteelblue
5295,2013,78,1172506.12,JPN,lightsteelblue
5296,2013,79,1129201.16,JPN,lightsteelblue
5297,2013,80,1076942.53,JPN,lightsteelblue
5298,2013,81,990447.12,JPN,lightsteelblue
5299,2013,82,919741.64,JPN,lightsteelblue
5300,2013,83,847683.95,JPN,lightsteelblue
5301,2013,84,791288.66,JPN,lightsteelblue
5302,2013,85,696107.04,JPN,lightsteelblue
5303,2013,86,636280.49,JPN,lightsteelblue
5304,2013,87,561184.06,JPN,lightsteelblue
5305,2013,88,462821.77,JPN,lightsteelblue
5306,2013,89,394906.1,JPN,lightsteelblue
5307,2013,90,324040.66,JPN,lightsteelblue
5308,2013,91,273507.74,JPN,lightsteelblue
5309,2013,92,231083.92,JPN,lightsteelblue
5310,2013,93,165374.25,JPN,lightsteelblue
5311,2013,94,129292.11,JPN,lightsteelblue
5312,2013,95,105137.2,JPN,lightsteelblue
5313,2013,96,79821.47,JPN,lightsteelblue
5314,2013,97,59974.81,JPN,lightsteelblue
5315,2013,98,44036.01,JPN,lightsteelblue
5316,2013,99,30351.99,JPN,lightsteelblue
5317,2013,100,19844.88,JPN,lightsteelblue
5318,2013,101,12977.64,JPN,lightsteelblue
5319,2013,102,7811.7,JPN,lightsteelblue
5320,2013,103,4597.13,JPN,lightsteelblue
5321,2013,104,2726.07,JPN,lightsteelblue
5322,2013,105,1457.9,JPN,lightsteelblue
5323,2013,106,640.03,JPN,lightsteelblue
5324,2013,107,334.19,JPN,lightsteelblue
5325,2013,108,190.11,JPN,lightsteelblue
5326,2013,109,99.05,JPN,lightsteelblue
5327,2013,110,69.01,JPN,lightsteelblue
5328,2014,0,1019997.69,JPN,lightsteelblue
5329,2014,1,1020475.47,JPN,lightsteelblue
5330,2014,2,1035432.29,JPN,lightsteelblue
5331,2014,3,1039151.63,JPN,lightsteelblue
5332,2014,4,1042309.38,JPN,lightsteelblue
5333,2014,5,1061599.29,JPN,lightsteelblue
5334,2014,6,1062490.82,JPN,lightsteelblue
5335,2014,7,1055288.58,JPN,lightsteelblue
5336,2014,8,1053946.82,JPN,lightsteelblue
5337,2014,9,1083359.04,JPN,lightsteelblue
5338,2014,10,1107641.88,JPN,lightsteelblue
5339,2014,11,1136753.96,JPN,lightsteelblue
5340,2014,12,1156668.34,JPN,lightsteelblue
5341,2014,13,1176821.73,JPN,lightsteelblue
5342,2014,14,1183002.22,JPN,lightsteelblue
5343,2014,15,1196607.66,JPN,lightsteelblue
5344,2014,16,1196598,JPN,lightsteelblue
5345,2014,17,1187078.45,JPN,lightsteelblue
5346,2014,18,1199511.01,JPN,lightsteelblue
5347,2014,19,1201794.79,JPN,lightsteelblue
5348,2014,20,1181643.01,JPN,lightsteelblue
5349,2014,21,1186256.18,JPN,lightsteelblue
5350,2014,22,1181963.88,JPN,lightsteelblue
5351,2014,23,1190182.52,JPN,lightsteelblue
5352,2014,24,1214456.55,JPN,lightsteelblue
5353,2014,25,1252214.46,JPN,lightsteelblue
5354,2014,26,1288535.73,JPN,lightsteelblue
5355,2014,27,1317976.15,JPN,lightsteelblue
5356,2014,28,1367001.2,JPN,lightsteelblue
5357,2014,29,1415031.38,JPN,lightsteelblue
5358,2014,30,1441023.32,JPN,lightsteelblue
5359,2014,31,1446442.86,JPN,lightsteelblue
5360,2014,32,1463459.48,JPN,lightsteelblue
5361,2014,33,1518831.31,JPN,lightsteelblue
5362,2014,34,1566443.7,JPN,lightsteelblue
5363,2014,35,1627891.91,JPN,lightsteelblue
5364,2014,36,1679472.72,JPN,lightsteelblue
5365,2014,37,1754561.47,JPN,lightsteelblue
5366,2014,38,1837558.81,JPN,lightsteelblue
5367,2014,39,1936283.45,JPN,lightsteelblue
5368,2014,40,1987993.02,JPN,lightsteelblue
5369,2014,41,1968200.61,JPN,lightsteelblue
5370,2014,42,1919859.19,JPN,lightsteelblue
5371,2014,43,1863568.78,JPN,lightsteelblue
5372,2014,44,1828421.02,JPN,lightsteelblue
5373,2014,45,1791870.11,JPN,lightsteelblue
5374,2014,46,1781773.42,JPN,lightsteelblue
5375,2014,47,1486290.88,JPN,lightsteelblue
5376,2014,48,1637992.32,JPN,lightsteelblue
5377,2014,49,1637897.45,JPN,lightsteelblue
5378,2014,50,1580525.76,JPN,lightsteelblue
5379,2014,51,1533469.92,JPN,lightsteelblue
5380,2014,52,1504608.3,JPN,lightsteelblue
5381,2014,53,1507680.74,JPN,lightsteelblue
5382,2014,54,1533130.94,JPN,lightsteelblue
5383,2014,55,1509648.22,JPN,lightsteelblue
5384,2014,56,1468529.69,JPN,lightsteelblue
5385,2014,57,1515273.72,JPN,lightsteelblue
5386,2014,58,1573968.89,JPN,lightsteelblue
5387,2014,59,1588711.37,JPN,lightsteelblue
5388,2014,60,1665471.81,JPN,lightsteelblue
5389,2014,61,1763666.26,JPN,lightsteelblue
5390,2014,62,1867314.62,JPN,lightsteelblue
5391,2014,63,1998168.02,JPN,lightsteelblue
5392,2014,64,2175555.01,JPN,lightsteelblue
5393,2014,65,2205163.83,JPN,lightsteelblue
5394,2014,66,2111711.85,JPN,lightsteelblue
5395,2014,67,1491553.9,JPN,lightsteelblue
5396,2014,68,1361733.25,JPN,lightsteelblue
5397,2014,69,1605150.37,JPN,lightsteelblue
5398,2014,70,1632254.2,JPN,lightsteelblue
5399,2014,71,1642345.23,JPN,lightsteelblue
5400,2014,72,1607130.14,JPN,lightsteelblue
5401,2014,73,1472272.34,JPN,lightsteelblue
5402,2014,74,1282664.88,JPN,lightsteelblue
5403,2014,75,1283042.66,JPN,lightsteelblue
5404,2014,76,1310475.1,JPN,lightsteelblue
5405,2014,77,1296612.5,JPN,lightsteelblue
5406,2014,78,1228506.64,JPN,lightsteelblue
5407,2014,79,1136654.27,JPN,lightsteelblue
5408,2014,80,1090394.47,JPN,lightsteelblue
5409,2014,81,1034818.36,JPN,lightsteelblue
5410,2014,82,946305.38,JPN,lightsteelblue
5411,2014,83,873839.72,JPN,lightsteelblue
5412,2014,84,800437.56,JPN,lightsteelblue
5413,2014,85,741362.16,JPN,lightsteelblue
5414,2014,86,646892.95,JPN,lightsteelblue
5415,2014,87,585332.46,JPN,lightsteelblue
5416,2014,88,510749.2,JPN,lightsteelblue
5417,2014,89,416598.91,JPN,lightsteelblue
5418,2014,90,350834.34,JPN,lightsteelblue
5419,2014,91,283447.28,JPN,lightsteelblue
5420,2014,92,235551.24,JPN,lightsteelblue
5421,2014,93,195491.98,JPN,lightsteelblue
5422,2014,94,137220.5,JPN,lightsteelblue
5423,2014,95,104516.84,JPN,lightsteelblue
5424,2014,96,82940.63,JPN,lightsteelblue
5425,2014,97,61427.6,JPN,lightsteelblue
5426,2014,98,44792.83,JPN,lightsteelblue
5427,2014,99,32008.77,JPN,lightsteelblue
5428,2014,100,21467.4,JPN,lightsteelblue
5429,2014,101,13576.32,JPN,lightsteelblue
5430,2014,102,8492.43,JPN,lightsteelblue
5431,2014,103,4915.7,JPN,lightsteelblue
5432,2014,104,2811.9,JPN,lightsteelblue
5433,2014,105,1633.33,JPN,lightsteelblue
5434,2014,106,840.5,JPN,lightsteelblue
5435,2014,107,361.84,JPN,lightsteelblue
5436,2014,108,173.09,JPN,lightsteelblue
5437,2014,109,88.04,JPN,lightsteelblue
5438,2014,110,93.03,JPN,lightsteelblue
5439,2015,0,985232.29,JPN,lightsteelblue
5440,2015,1,1002201.04,JPN,lightsteelblue
5441,2015,2,1010382.39,JPN,lightsteelblue
5442,2015,3,1030106.68,JPN,lightsteelblue
5443,2015,4,1037479.65,JPN,lightsteelblue
5444,2015,5,1044086.32,JPN,lightsteelblue
5445,2015,6,1062740.7,JPN,lightsteelblue
5446,2015,7,1062683.38,JPN,lightsteelblue
5447,2015,8,1055227.07,JPN,lightsteelblue
5448,2015,9,1054646.51,JPN,lightsteelblue
5449,2015,10,1083909.99,JPN,lightsteelblue
5450,2015,11,1108268.32,JPN,lightsteelblue
5451,2015,12,1137843.48,JPN,lightsteelblue
5452,2015,13,1158044.3,JPN,lightsteelblue
5453,2015,14,1180467.84,JPN,lightsteelblue
5454,2015,15,1187303.53,JPN,lightsteelblue
5455,2015,16,1200569.8,JPN,lightsteelblue
5456,2015,17,1200323,JPN,lightsteelblue
5457,2015,18,1189935.62,JPN,lightsteelblue
5458,2015,19,1198481.04,JPN,lightsteelblue
5459,2015,20,1197115.57,JPN,lightsteelblue
5460,2015,21,1175682.12,JPN,lightsteelblue
5461,2015,22,1179952.7,JPN,lightsteelblue
5462,2015,23,1177169.47,JPN,lightsteelblue
5463,2015,24,1187408.35,JPN,lightsteelblue
5464,2015,25,1213099.15,JPN,lightsteelblue
5465,2015,26,1252116.41,JPN,lightsteelblue
5466,2015,27,1289419.79,JPN,lightsteelblue
5467,2015,28,1318659.48,JPN,lightsteelblue
5468,2015,29,1367273.79,JPN,lightsteelblue
5469,2015,30,1415449.4,JPN,lightsteelblue
5470,2015,31,1442073.51,JPN,lightsteelblue
5471,2015,32,1447745.03,JPN,lightsteelblue
5472,2015,33,1464602.09,JPN,lightsteelblue
5473,2015,34,1519639.99,JPN,lightsteelblue
5474,2015,35,1567551.72,JPN,lightsteelblue
5475,2015,36,1628318.38,JPN,lightsteelblue
5476,2015,37,1679932.76,JPN,lightsteelblue
5477,2015,38,1754796.26,JPN,lightsteelblue
5478,2015,39,1837130.77,JPN,lightsteelblue
5479,2015,40,1935892.24,JPN,lightsteelblue
5480,2015,41,1987488.31,JPN,lightsteelblue
5481,2015,42,1967813.44,JPN,lightsteelblue
5482,2015,43,1919288.17,JPN,lightsteelblue
5483,2015,44,1862163.98,JPN,lightsteelblue
5484,2015,45,1826551.43,JPN,lightsteelblue
5485,2015,46,1789752.87,JPN,lightsteelblue
5486,2015,47,1779595.29,JPN,lightsteelblue
5487,2015,48,1484472.87,JPN,lightsteelblue
5488,2015,49,1635311.48,JPN,lightsteelblue
5489,2015,50,1635358.85,JPN,lightsteelblue
5490,2015,51,1577512.87,JPN,lightsteelblue
5491,2015,52,1530125.91,JPN,lightsteelblue
5492,2015,53,1501187.62,JPN,lightsteelblue
5493,2015,54,1503766.41,JPN,lightsteelblue
5494,2015,55,1528942.63,JPN,lightsteelblue
5495,2015,56,1505244.4,JPN,lightsteelblue
5496,2015,57,1463710.92,JPN,lightsteelblue
5497,2015,58,1510169.49,JPN,lightsteelblue
5498,2015,59,1568286.5,JPN,lightsteelblue
5499,2015,60,1582270.6,JPN,lightsteelblue
5500,2015,61,1658203.32,JPN,lightsteelblue
5501,2015,62,1755962.7,JPN,lightsteelblue
5502,2015,63,1857895.51,JPN,lightsteelblue
5503,2015,64,1985990.4,JPN,lightsteelblue
5504,2015,65,2160568.72,JPN,lightsteelblue
5505,2015,66,2188253.64,JPN,lightsteelblue
5506,2015,67,2093097.56,JPN,lightsteelblue
5507,2015,68,1476944.38,JPN,lightsteelblue
5508,2015,69,1347001.25,JPN,lightsteelblue
5509,2015,70,1586232.44,JPN,lightsteelblue
5510,2015,71,1611060.31,JPN,lightsteelblue
5511,2015,72,1619204.51,JPN,lightsteelblue
5512,2015,73,1581907.6,JPN,lightsteelblue
5513,2015,74,1447124.2,JPN,lightsteelblue
5514,2015,75,1258289.7,JPN,lightsteelblue
5515,2015,76,1255687.1,JPN,lightsteelblue
5516,2015,77,1279231.22,JPN,lightsteelblue
5517,2015,78,1262308.17,JPN,lightsteelblue
5518,2015,79,1191430.37,JPN,lightsteelblue
5519,2015,80,1098874.04,JPN,lightsteelblue
5520,2015,81,1049444.09,JPN,lightsteelblue
5521,2015,82,990812.05,JPN,lightsteelblue
5522,2015,83,900478.49,JPN,lightsteelblue
5523,2015,84,826671.44,JPN,lightsteelblue
5524,2015,85,751271.91,JPN,lightsteelblue
5525,2015,86,690127.2,JPN,lightsteelblue
5526,2015,87,596965.68,JPN,lightsteelblue
5527,2015,88,533899.82,JPN,lightsteelblue
5528,2015,89,461370.51,JPN,lightsteelblue
5529,2015,90,370822.84,JPN,lightsteelblue
5530,2015,91,307976.12,JPN,lightsteelblue
5531,2015,92,244816.85,JPN,lightsteelblue
5532,2015,93,200024.11,JPN,lightsteelblue
5533,2015,94,163069.82,JPN,lightsteelblue
5534,2015,95,111709.52,JPN,lightsteelblue
5535,2015,96,83297.38,JPN,lightsteelblue
5536,2015,97,64321.57,JPN,lightsteelblue
5537,2015,98,46427.82,JPN,lightsteelblue
5538,2015,99,32915.59,JPN,lightsteelblue
5539,2015,100,22795.41,JPN,lightsteelblue
5540,2015,101,14658.49,JPN,lightsteelblue
5541,2015,102,9004.51,JPN,lightsteelblue
5542,2015,103,5450.03,JPN,lightsteelblue
5543,2015,104,3049.28,JPN,lightsteelblue
5544,2015,105,1695.06,JPN,lightsteelblue
5545,2015,106,938.83,JPN,lightsteelblue
5546,2015,107,478.26,JPN,lightsteelblue
5547,2015,108,188.73,JPN,lightsteelblue
5548,2015,109,86.03,JPN,lightsteelblue
5549,2015,110,105.03,JPN,lightsteelblue
5550,2016,0,964116.36,JPN,lightsteelblue
5551,2016,1,960022.08,JPN,lightsteelblue
5552,2016,2,989857.41,JPN,lightsteelblue
5553,2016,3,1003323.47,JPN,lightsteelblue
5554,2016,4,1026500.09,JPN,lightsteelblue
5555,2016,5,1036788.47,JPN,lightsteelblue
5556,2016,6,1045853.98,JPN,lightsteelblue
5557,2016,7,1063941.75,JPN,lightsteelblue
5558,2016,8,1063254.22,JPN,lightsteelblue
5559,2016,9,1055629.56,JPN,lightsteelblue
5560,2016,10,1055609.79,JPN,lightsteelblue
5561,2016,11,1084937.95,JPN,lightsteelblue
5562,2016,12,1109060.84,JPN,lightsteelblue
5563,2016,13,1139102.25,JPN,lightsteelblue
5564,2016,14,1159483.2,JPN,lightsteelblue
5565,2016,15,1182796.86,JPN,lightsteelblue
5566,2016,16,1189748.23,JPN,lightsteelblue
5567,2016,17,1202686.82,JPN,lightsteelblue
5568,2016,18,1202414.86,JPN,lightsteelblue
